"3,330396,""2011-06-13 03:59:25"""
"3,338835,""2012-02-06 02:36:14"""
"3,341779,""2014-04-10 01:51:36"""
"3,349323,""2012-06-13 11:17:43"""
"3,354075,""2017-07-10 13:41:33"""
"3,373192,""2013-05-06 05:25:16"""
"3,387938,""2016-10-14 01:14:30"""
"3,423776,""2015-11-21 13:51:10"""
"3,435898,""2013-08-15 23:51:51"""
"3,460235,""2017-02-13 23:49:47"""
"3,461346,""2018-02-24 21:12:52"""
"3,477824,""2017-10-03 14:28:13"""
"3,521858,""2013-02-27 21:19:50"""
"3,529359,""2013-06-07 20:25:15"""
"3,532285,""2016-10-04 19:53:28"""
"3,572267,""2012-09-04 18:04:04"""
"3,580747,""2012-07-04 11:22:38"""
"3,592263,""2013-06-08 11:55:46"""
"3,634116,""2012-08-28 17:52:12"""
"3,701174,""2017-03-02 15:33:43"""
"3,718165,""2016-10-20 01:50:58"""
"3,718345,""2012-09-22 12:43:43"""
"3,718975,""2013-01-21 09:11:56"""
"3,733374,""2013-09-09 22:17:09"""
"3,742836,""2013-06-24 17:16:49"""
"3,841060,""2014-12-04 22:14:32"""
"3,878846,""2017-08-03 13:10:59"""
"3,896852,""2012-03-26 16:28:16"""
"3,948340,""2014-01-21 15:20:05"""
"3,952306,""2015-03-04 23:30:09"""
"3,962517,""2014-04-02 06:21:22"""
"3,972079,""2015-07-26 12:39:05"""
"3,975527,""2011-05-16 22:50:17"""
"3,979798,""2017-03-20 02:33:42"""
"3,1015940,""2013-02-11 22:35:44"""
"3,1017925,""2014-05-23 13:08:20"""
"3,1022012,""2015-10-19 00:55:41"""
"3,1031488,""2014-11-26 13:00:15"""
"3,1032234,""2012-04-09 15:18:54"""
"3,1049471,""2016-01-24 21:10:43"""
"3,1057653,""2016-11-04 07:47:32"""
"3,1059536,""2011-03-05 18:58:47"""
"3,1060384,""2012-01-30 06:04:41"""
"3,1084477,""2017-11-28 13:58:23"""
"3,1099508,""2017-06-30 09:57:36"""
"3,1116955,""2013-12-15 10:04:26"""
"3,1142214,""2012-07-29 23:07:50"""
"3,1182090,""2014-03-21 16:19:02"""
"3,1183471,""2011-11-29 20:46:36"""
"3,1183477,""2011-11-13 00:26:38"""
"3,1183485,""2013-08-23 17:06:49"""
"3,1183525,""2012-06-29 11:37:52"""
"3,1188053,""2015-12-04 00:30:14"""
"3,1208205,""2015-04-22 14:16:32"""
"3,1234605,""2013-12-02 20:35:21"""
"3,1247132,""2016-12-12 16:15:14"""
"3,1254874,""2018-02-14 19:50:25"""
"3,1276177,""2016-11-16 13:58:19"""
"3,1329439,""2017-04-27 22:23:03"""
"3,1406017,""2016-12-03 10:23:00"""
"3,1421082,""2013-12-03 12:07:09"""
"3,1421201,""2015-02-25 18:58:30"""
"3,1426958,""2015-10-30 08:13:32"""
"3,1443617,""2013-01-25 19:36:08"""
"3,1461648,""2013-10-02 08:21:29"""
"3,1467748,""2015-03-02 21:37:26"""
"3,1476005,""2014-03-05 07:43:52"""
"3,1514837,""2013-11-01 01:06:54"""
"3,1516259,""2015-11-14 01:19:07"""
"3,1525704,""2016-07-01 04:35:00"""
"3,1537212,""2017-03-01 11:46:14"""
"3,1553807,""2013-08-21 12:56:09"""
"3,1601837,""2014-08-14 06:39:14"""
"3,1670078,""2014-09-13 13:33:09"""
"3,1677887,""2017-12-04 16:40:59"""
"3,1685304,""2016-03-12 04:02:56"""
"3,1688988,""2016-12-17 20:45:04"""
"3,1732676,""2016-07-25 18:02:52"""
"3,1746207,""2014-11-26 14:53:17"""
"3,1816304,""2015-12-09 00:23:16"""
"3,1921857,""2015-08-16 05:22:57"""
"3,1955211,""2013-08-28 20:17:59"""
"3,1988613,""2015-08-21 05:24:23"""
"3,2021798,""2014-01-05 10:25:50"""
"3,2038445,""2017-02-23 06:56:17"""
"3,2058352,""2015-02-22 19:08:54"""
"3,2067089,""2016-09-21 04:31:25"""
"3,2073945,""2014-06-04 10:13:20"""
"3,2126637,""2013-06-21 23:35:39"""
"3,2130997,""2014-03-20 06:46:17"""
"3,2158976,""2016-03-15 20:47:11"""
"3,2163457,""2014-06-11 01:32:17"""
"3,2184953,""2017-11-19 18:18:25"""
"3,2199721,""2018-01-16 16:20:25"""
"3,2299774,""2014-07-24 05:31:53"""
"3,2333169,""2017-01-19 10:56:22"""
"3,2372428,""2017-05-14 07:35:28"""
"3,2405784,""2013-08-07 03:05:55"""
"3,2417695,""2017-10-16 00:57:17"""
"3,2426835,""2016-06-30 03:11:10"""
"3,2489014,""2017-02-25 17:11:55"""
"3,2513316,""2016-11-19 17:19:50"""
"3,2520821,""2016-09-06 19:08:20"""
"3,2539816,""2013-11-20 08:28:14"""
"3,2545662,""2013-10-14 16:36:28"""
"3,2559655,""2016-08-26 20:40:30"""
"3,2602539,""2016-12-20 00:02:23"""
"3,2607896,""2017-03-13 14:18:48"""
"3,2650310,""2015-02-20 06:59:45"""
"3,2796723,""2017-11-02 18:54:16"""
"3,2797033,""2014-01-06 20:08:59"""
"3,2801770,""2017-11-19 17:18:18"""
"3,2811858,""2015-03-13 00:40:12"""
"3,2848678,""2015-08-08 14:14:44"""
"3,2912328,""2017-07-20 12:32:51"""
"3,2924399,""2016-03-01 20:02:23"""
"3,2938508,""2014-03-26 19:58:08"""
"3,2950208,""2014-02-27 12:23:40"""
"3,2976462,""2014-01-14 01:24:56"""
"3,3095721,""2015-08-27 19:16:53"""
"3,3124504,""2015-10-25 10:43:01"""
"3,3127972,""2015-01-26 19:26:14"""
"3,3141695,""2017-01-03 09:34:26"""
"3,3282568,""2016-11-24 01:48:49"""
"3,3410335,""2016-10-04 08:12:43"""
"3,3441406,""2017-11-09 18:24:11"""
"3,3498183,""2016-01-27 01:05:57"""
"3,3527035,""2018-01-16 06:13:35"""
"3,3551964,""2016-06-05 01:46:37"""
"3,3602243,""2016-05-17 20:28:24"""
"3,3615253,""2017-09-28 10:51:38"""
"3,3679718,""2017-06-16 15:52:24"""
"3,3682171,""2015-03-21 12:42:22"""
"3,3752930,""2014-12-28 19:11:50"""
"3,3810587,""2014-09-03 22:37:50"""
"3,3858867,""2016-07-02 04:12:02"""
"3,3870464,""2017-09-11 16:01:01"""
"3,3911456,""2016-12-29 07:08:36"""
"3,3924361,""2016-08-02 08:17:05"""
"3,3949411,""2015-09-09 15:06:48"""
"3,3960722,""2015-07-11 07:06:42"""
"3,4015931,""2015-05-03 11:06:55"""
"3,4016048,""2014-05-28 02:11:06"""
"3,4043500,""2016-03-21 04:13:13"""
"3,4123917,""2014-06-03 14:54:15"""
"3,4248027,""2014-11-14 08:47:07"""
"3,4272757,""2016-10-27 06:20:12"""
"3,4283429,""2017-02-27 08:44:25"""
"3,4381070,""2016-04-05 17:06:58"""
"3,4658831,""2015-01-05 01:32:50"""
"3,4883457,""2016-04-01 18:40:37"""
"3,4984616,""2016-02-28 21:23:39"""
"3,5027538,""2016-09-27 22:46:14"""
"3,5105195,""2017-06-19 04:48:12"""
"3,5163947,""2015-10-20 13:11:32"""
"3,5228056,""2014-11-13 17:54:55"""
"3,5281289,""2017-01-24 19:10:05"""
"3,5421466,""2017-04-15 15:23:18"""
"3,5439654,""2017-08-10 20:53:11"""
"3,5564754,""2015-09-15 00:59:50"""
"3,5641743,""2016-07-01 20:02:56"""
"3,5902043,""2017-08-12 03:44:52"""
"3,5963606,""2017-06-13 19:58:15"""
"3,6214456,""2017-03-18 00:20:05"""
"3,6390707,""2017-09-05 14:07:52"""
"3,6561473,""2017-02-03 14:01:53"""
"3,6565213,""2018-02-05 07:00:46"""
"3,6589887,""2016-04-21 07:20:32"""
"3,6680689,""2015-04-10 09:05:28"""
"3,6789645,""2017-06-13 13:28:30"""
"3,6799044,""2016-08-10 13:16:01"""
"3,6884172,""2015-10-23 12:04:58"""
"3,6894593,""2015-05-17 03:25:32"""
"3,6900456,""2015-02-04 21:43:04"""
"3,6965906,""2017-06-09 15:13:28"""
"3,6968661,""2016-11-06 06:06:53"""
"3,6987554,""2016-04-19 22:00:41"""
"3,6990312,""2017-03-24 06:13:10"""
"3,7061150,""2015-12-08 10:54:20"""
"3,7184369,""2015-08-13 13:56:40"""
"3,7221535,""2016-03-06 06:44:30"""
"3,7277247,""2017-09-15 23:31:32"""
"3,7324022,""2017-12-15 15:09:32"""
"3,7348816,""2016-01-15 18:57:44"""
"3,7456070,""2015-08-07 04:55:55"""
"3,7562213,""2017-10-17 08:14:43"""
"3,7572010,""2016-05-05 19:11:47"""
"3,7636069,""2017-07-16 08:20:01"""
"3,7772618,""2017-06-03 10:01:58"""
"3,7778816,""2017-05-14 16:31:45"""
"3,7787409,""2017-09-04 10:22:40"""
"3,7831137,""2017-06-02 07:45:45"""
"3,7872010,""2017-08-28 05:12:42"""
"3,7887207,""2016-09-16 05:37:53"""
"3,7928876,""2016-11-01 13:56:28"""
"3,7982496,""2017-11-29 16:25:56"""
"3,8057756,""2016-06-02 09:54:25"""
"3,8071622,""2017-06-15 07:47:19"""
"3,8075847,""2018-01-10 19:15:44"""
"3,8089099,""2016-08-17 11:12:05"""
"3,8130067,""2016-11-18 02:40:57"""
"3,8133582,""2017-10-09 06:57:16"""
"3,8264550,""2016-11-13 02:12:07"""
"3,8285328,""2016-03-02 16:52:32"""
"3,8302521,""2018-02-17 00:07:44"""
"3,8401614,""2015-10-02 07:50:26"""
"3,8514745,""2015-07-16 13:20:54"""
"3,8554218,""2018-02-25 08:16:50"""
"3,8676768,""2016-10-09 02:21:53"""
"3,8682956,""2016-06-01 14:53:46"""
"3,8855156,""2016-10-13 05:55:33"""
"3,8976939,""2017-07-20 07:51:35"""
"3,9149898,""2015-12-30 10:01:07"""
"3,9240206,""2017-01-31 21:57:05"""
"3,9346525,""2017-05-17 03:32:08"""
"3,9356698,""2016-07-10 14:53:31"""
"3,9454390,""2017-08-28 09:40:54"""
"3,9547068,""2017-11-08 12:35:13"""
"3,9609671,""2018-03-08 13:00:37"""
"3,9621310,""2017-04-19 08:47:21"""
"3,9767873,""2018-02-10 17:11:01"""
"3,10233751,""2018-02-07 08:52:37"""
"3,10263680,""2016-03-24 16:47:35"""
"3,10283585,""2016-03-24 15:03:06"""
"3,10358281,""2016-11-27 10:12:24"""
"3,10441931,""2016-02-06 07:04:01"""
"3,10519338,""2016-04-27 13:35:01"""
"3,10519740,""2017-04-26 15:53:16"""
"3,10586551,""2016-05-31 12:32:17"""
"3,10621062,""2017-11-13 11:01:52"""
"3,10662987,""2017-12-04 21:15:17"""
